type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
ordinance,active,,2020-2088,"An Ordinance Authorizing the Annual Budget of the Municipal Government of Los Baños for Fiscal Year 2021 in the Amount of Three Hundred Sixty Three Million Seven Hundred Four Thousand Nine Hundred Fifteen Pesos and 00/100 (P 363,704,915.00) Covering the Various Expenditures of the General Fund Proper in the Amount of Three Hundred Forty Six Million Seven Hundred Seventy Eight Thousand Nine Hundred Twenty Seven Pesos and 00/100 (P 346,778,927.00) and Two (2) Special Accounts Specifically for Mark",2020-12-07,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2088_1693470364.pdf,Ordinance No. 2020-2088_1693470364.pdf,ordinance_sb_10_2020-2088,sb_10_2020-12-07,"manansala-jozlyn-n,kalaw-antonio-l,delos-santos-arlene-p,kalaw-antonio-l",
ordinance,active,,2020-2088,"An Ordinance Authorizing the Annual Budget of the Municipal Government of Los Baños for Fiscal Year 2021 in the Amount of Three Hundred Sixty Three Million Seven Hundred Four Thousand Nine Hundred Fifteen Pesos and 00/100 (P 363,704,915.00) Covering the Various Expenditures of the General Fund Proper in the Amount of Three Hundred Forty Six Million Seven Hundred Seventy Eight Thousand Nine Hundred Twenty Seven Pesos and 00/100 (P 346,778,927.00) and Two (2) Special Accounts Specifically for Mark",2020-12-07,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2088.pdf,Ordinance No. 2020-2088.pdf,ordinance_sb_10_2020-2088,sb_10_2020-12-07,"manansala-jozlyn-n,kalaw-antonio-l,delos-santos-arlene-p,kalaw-antonio-l",
ordinance,active,,2020-2077,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Bambang, Los Baños, Laguna in the Amount of One Hundred Thousand Pesos Only (PHP 100,000.00) for Fiscal Year 2020. ( AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/23/2020)",2020-11-23,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2077.pdf,Ordinance No. 2020-2077.pdf,ordinance_sb_10_2020-2077,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2078,"An Ordinance Creating the Position of Senior Tourism Operations Officer with Salary Grade 18 at the Office of the Municipal Tourism. ( AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2078.pdf,Ordinance No. 2020-2078.pdf,ordinance_sb_10_2020-2078,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2079,"An Ordinance Creating the Position of Draftsman I with Salary Grade 6 at the Office of the Municipal Assessor. ( AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2079.pdf,Ordinance No. 2020-2079.pdf,ordinance_sb_10_2020-2079,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2080,"An Ordinance Creating the Position of Laborer I with Salary Grade 1 at the Office of the Municipal Agriculturist. ( AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2080.pdf,Ordinance No. 2020-2080.pdf,ordinance_sb_10_2020-2080,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2081,"An Ordinance Creating the Position of Agriculturist I with Salary Grade 11 at the Office of the Municipal Agriculturist. (AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,"Councilor Miko C. Pelegrina, 11/23/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2081.pdf,Ordinance No. 2020-2081.pdf,ordinance_sb_10_2020-2081,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2082,"An Ordinance Creating the Position of Clerk Ii with Salary Grade 4 at the Office of the Municipal Agriculturist. (AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,"Councilor Miko C. Pelegrina, 11/23/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2082.pdf,Ordinance No. 2020-2082.pdf,ordinance_sb_10_2020-2082,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2083,"An Ordinance Creating the Position of Community Affairs Officer Ii with Salary Grade 15 at the Public Information Office. (AUTHOR: COUNCILOR MIKO C. PELEGRINA, 11/23/2020)",2020-11-23,sb_10,"Councilor Miko C. Pelegrina, 11/23/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2083.pdf,Ordinance No. 2020-2083.pdf,ordinance_sb_10_2020-2083,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2084,"Ordinance Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Mayondon, Los Baños, Laguna in the Amount of Two Hundred Seventy Four Thousand Twenty Three Pesos Only (PHP 274,023.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/23/2020)",2020-11-23,sb_10,"Councilor Geronimo A. Ciceron, 11/23/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2084.pdf,Ordinance No. 2020-2084.pdf,ordinance_sb_10_2020-2084,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2085,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Mayondon, Los Baños, Laguna in the Amount of Eight Hundred Sixty One Thousand Pesos Only (P 861,000.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/23/2020)",2020-11-23,sb_10,"Councilor Geronimo A. Ciceron, 11/23/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2085.pdf,Ordinance No. 2020-2085.pdf,ordinance_sb_10_2020-2085,sb_10_2020-11-23,"concio-dexter-a,lapiz-janos-s,alborida-dona-t",
ordinance,active,,2020-2074,"An Ordinance Adopting Executive Order No. 217 Series of 2020, Dated November 5, 2020 Entitled ? an Order Prescribing the Guidelines for the Disposal of the Body or Remains of a Dead Person and the Conduct of Funeral Wake or Funeral Vigil in the Municipality of Los Baños, Laguna? and Effectively Repealing Ordinance No. 2020-2016. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 11/09/2020)",2020-11-09,sb_10,"Councilor Mark Lester B. Dizon, 11/09/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2074.pdf,Ordinance No. 2020-2074.pdf,ordinance_sb_10_2020-2074,sb_10_2020-11-09,,dizon-mark-lester-b
ordinance,active,,2020-2075,"An Ordinance Designating Certain Areas of the Municipality of Los Baños As Danger Areas and No Build Zones and Effectively Amending Municipal Ordinance No. 2009-857 or the Comprehensive Zoning Ordinance of the Municipality of Los Baños. ( AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/09/2020)",2020-11-09,sb_10,Geronimo A. Ciceron d,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2075.pdf,Ordinance No. 2020-2075.pdf,ordinance_sb_10_2020-2075,sb_10_2020-11-09,,ciceron-jerico
ordinance,active,,2020-2076,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Bayog, Los Baños, Laguna in the Amount of Three Hundred Thousand Pesos Only (PHP 300,000.00) for Fiscal Year 2020. ( AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/09/2020)",2020-11-09,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2076.pdf,Ordinance No. 2020-2076.pdf,ordinance_sb_10_2020-2076,sb_10_2020-11-09,,
ordinance,active,,2020-2072,"An Ordinance Regulating the Use and Operation of Videoke, Karaoke, Radio, Loudspeakers and Other Audio or Sound Devices That Cause Disturbance Noise in Residences, Commercial Establishments and Public Places and Streets During Class Hours and Providing Penalties for Violation Thereof and for Other Purposes. (AUTHOR:COUNCILWOMAN ARLENE P. DELOS SANTOS, 11/03/2020)",2020-11-03,sb_10,"Councilwoman Arlene P. Delos Santos, 11/03/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2072.pdf,Ordinance No. 2020-2072.pdf,ordinance_sb_10_2020-2072,sb_10_2020-11-03,,
ordinance,active,,2020-2073,"Ordinance Approving the Supplemental Budget No. 3 of Barangay Malinta, Los Baños, Laguna in the Amount of Three Hundred Seventeen Thousand One Hundred Eighty One Pesos and 89/100 Only (PHP 317,181.89) for Fiscal Year 2020. ( AUTHOR: COUNCILOR GERONIMO A. CICERON, 11/03/2020)",2020-11-03,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2073.pdf,Ordinance No. 2020-2073.pdf,ordinance_sb_10_2020-2073,sb_10_2020-11-03,,
ordinance,active,,2020-2066,"Ordinance Approving and Adopting the Municipal Tricycle Pedicab Franchising and Regulatory Board (MTPFRB) Resolution No. 2020-12, Dated October 7, 2020 Entitled ? Resolution Recommending to the Sangguniang Bayan for the Reimposition of Surcgarge / Penalty for an Operator with an Expired Franchise Who Applies for Renewal As Provided in Section 12, Article V of Ordinance No. 2011-1082.? (AUTHOR: HON. MARLO PJ A. ALIPON, 10/19/2020)",2020-10-19,sb_10,"Hon. Marlo Pj A. Alipon, 10/19/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2066.pdf,Ordinance No. 2020-2066.pdf,ordinance_sb_10_2020-2066,sb_10_2020-10-19,"pelegrina-miko-c,dizon-mark-lester-b",alipon-marlo-pj-a
ordinance,active,,2020-2067,"An Ordinance Prohibiting the Malicious and Willful Dissemination of False Information Concerning Coronavirus Disease (COVID-19) Infection, Imposing Penalties for Violation Thereof, and for Other Purposes. (AUTHOR : COUNCILOR CRIS DAYRIL B. BAGNES, 10/19/2020)",2020-10-19,sb_10,"Councilor Cris Dayril B. Bagnes, 10/19/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2066A.pdf,Ordinance No. 2020-2066A.pdf,ordinance_sb_10_2020-2067,sb_10_2020-10-19,,"alipon-marlo-pj-a,sumangil-evangelista-josephine"
ordinance,active,,2020-2069,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Timugan, Los Baños, Laguna in the Amount of Seven Hundred Fifty Thousand Pesos Only (PHP 750,000.00) for Fiscal Year 2020. (AUTHOR : COUNCILOR GERONIMO A. CICERON, 10/19/2020)",2020-10-19,sb_10,"Councilor Geronimo A. Ciceron, 10/19/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2067.pdf,Ordinance No. 2020-2067.pdf,ordinance_sb_10_2020-2069,sb_10_2020-10-19,"pelegrina-miko-c,dizon-mark-lester-b",
ordinance,active,,2020-2070,"Ordinance Approving the Supplemental Budget No. 4 of Barangay San Antonio, Los Baños, Laguna in the Amount of One Million Five Hundred Thousand Pesos Only (PHP 1,500,000.00) for Fiscal Year 2020. (AUTHOR : COUNCILOR GERONIMO A. CICERON, 10/19/2020)",2020-10-19,sb_10,"Councilor Geronimo A. Ciceron, 10/19/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2069.pdf,Ordinance No. 2020-2069.pdf,ordinance_sb_10_2020-2070,sb_10_2020-10-19,"pelegrina-miko-c,dizon-mark-lester-b",
ordinance,active,,2020-2071,"An Ordinance Amending Section 2 Letter (c) of Ordinance No. 2020-2016 or the Ordinance Amending Section 2 Letter (c) of Ordinance No. 2020-2001. (AUTHOR : COUNCILOR MARK LESTER B. DIZON, 10/19/2020)",2020-10-19,sb_10,"Councilor Mark Lester B. Dizon, 10/19/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2070.pdf,Ordinance No. 2020-2070.pdf,ordinance_sb_10_2020-2071,sb_10_2020-10-19,"pelegrina-miko-c,dizon-mark-lester-b",
ordinance,active,,2020-2063,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Anos, Los Baños, Laguna in the Amount of Three Hundred Forty Thousand Pesos Only (PHP 340,000.00) for Fiscal Year 2020. (AUTHOR:COUNCILOR GERONIMO A. CICERON, 10/12/2020)",2020-10-12,sb_10,"Councilor Geronimo A. Ciceron, 10/12/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2063.pdf,Ordinance No. 2020-2063.pdf,ordinance_sb_10_2020-2063,sb_10_2020-10-12,,
ordinance,active,,2020-2064,"Ordinance Approving the Supplemental Budget No. 3 of Barangay Mayondon, Los Baños, Laguna in the Amount of Three Hundred Twenty Thousand Pesos Only (PHP 320,000.00) for Fiscal Year 2020. (AUTHOR : COUNCILOR GERONIMO A. CICERON, 10/12/2020)",2020-10-12,sb_10,"Councilor Geronimo A. Ciceron, 10/12/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2064.pdf,Ordinance No. 2020-2064.pdf,ordinance_sb_10_2020-2064,sb_10_2020-10-12,,
ordinance,active,,2020-2065,"Ordinance Approving and Adopting the Municipal Tricycle Pedicab Franchising and Regulatory Board (MTPFRB) Resolution No. 2020-10, Dated October 7, 2020 Entitled ? Resolution Recommending to the Sangguniang Bayan of Los Baños to Allow Representatives of Tricycle / Pedicab Franchise Owners for the Renewal of Application of Franchise. (AUTHOR: HON. MARLO A. ALIPON, 10/12/2020)",2020-10-12,sb_10,"Hon. Marlo A. Alipon, 10/12/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2065.pdf,Ordinance No. 2020-2065.pdf,ordinance_sb_10_2020-2065,sb_10_2020-10-12,,alipon-marlo-pj-a
ordinance,active,,2020-2060,"Ordinance Approving the Supplemental Budget Amounting to Thirty-one Million One Hundred Eighty-five Thousand Five Hundred Eighty-seven Pesos and 01/100 (P 31,185,587.01) Chargeable Against the Savings From Current Personal Services and the Beginning Balance Cy 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 10/07/2020)",2020-10-07,sb_10,"Councilor Geronimo A. Ciceron, 10/07/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2060.pdf,Ordinance No. 2020-2060.pdf,ordinance_sb_10_2020-2060,sb_10_2020-10-07,,ciceron-jerico
ordinance,active,,2020-2061,"An Ordinance Implementing the Drug-free Workplace Program, Mandating the Conduct of Authorized Drug Testing by All Offices of the Municipal Government of Los Baños, Laguna, Including the Offices of Its Fourteen (14) Barangays, Providing Funds Therefor and Providing Penalties for Violation Thereof. (AUTHOR : COUNCILOR JANOS S. LAPIZ, 10/07/2020)",2020-10-07,sb_10,"Councilor Janos S. Lapiz, 10/07/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2061.pdf,Ordinance No. 2020-2061.pdf,ordinance_sb_10_2020-2061,sb_10_2020-10-07,,lapiz-janos-s
ordinance,active,,2020-2062,"An Ordinance Creating the Los Baños Anti-drug Abuse Office (ADAO) at the Family Center Building and Prescribing Its Function, Structure and Funding for the Implementation of Community-based Drug Rehabilitation Program in the Municipality of Los Baños, Laguna. (AUTHOR: COUNCILOR JANOS S. LAPIZ, 10/07/2020)",2020-10-07,sb_10,"Councilor Janos S. Lapiz, 10/07/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2062.pdf,Ordinance No. 2020-2062.pdf,ordinance_sb_10_2020-2062,sb_10_2020-10-07,,lapiz-janos-s
ordinance,active,,2020-2059,"An Ordinance Mandating the Use of Face Shields on Top of Face Masks at All Times in Public Places During the Imposition of a Community Quarantine in the Municipality of Los Baños, Laguna Due to Coronavirus Disease 2019 (COVID-19). (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 09/28/2020)",2020-09-28,sb_10,"Councilor Mark Lester B. Dizon, 09/28/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2059.pdf,Ordinance No. 2020-2059.pdf,ordinance_sb_10_2020-2059,sb_10_2020-09-28,,dizon-mark-lester-b
ordinance,active,,2020-2058,"An Ordinance Mandating the Residents of Los Baños, Laguna and All Non-los Baños Residents Who Are Working or Doing Business Within the Municipality, to Register and Use the Los Baños Ligtas Ang Bayan Id, LB Lab Id) for Contactless Log-in and Screening for Covid-19, to Aid in the Prevention and Control of Coronavirus Transmission in the Municipality of Los Baños. (AUTHOR: HON. MARK LESTER B. DIZON,09/21 /2020)",2020-09-21,sb_10,"Hon. Mark Lester B. Dizon, 09/21 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2058.pdf,Ordinance No. 2020-2058.pdf,ordinance_sb_10_2020-2058,sb_10_2020-09-21,,dizon-mark-lester-b
ordinance,active,,2020-2056,"Ordinance Approving the Supplemental Budget No. 4 of Barangay Lalakay, Los Baños, Laguna in the Amount of Four Hundred Thousand Pesos Only (PHP 400,000.00) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,09/14 /2020)",2020-09-14,sb_10,"Hon. Geronimo A. Ciceron, 09/14 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2056.pdf,Ordinance No. 2020-2056.pdf,ordinance_sb_10_2020-2056,sb_10_2020-09-14,,
ordinance,active,,2020-2057,"Ordinance Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Lalakay, Los Baños, Laguna in the Amount of One Hundred Seventy Six Thousand Three Hundred Thirty Six Pesos and 60/100 Only (php 176,336.60) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,09/14 /2020)",2020-09-14,sb_10,"Hon. Geronimo A. Ciceron, 09/14 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2057.pdf,Ordinance No. 2020-2057.pdf,ordinance_sb_10_2020-2057,sb_10_2020-09-14,,
ordinance,active,,2020-2055,"Ordinance Approving the Supplemental Budget No. 3 of Barangay San Antonio, Los Baños, Laguna in the Amount of Three Hundred Twenty Three Thousand Six Hundred Ninety Three Pesos and 40/100 (php 323,693.40) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,08/24 /2020)",2020-08-24,sb_10,"Hon. Geronimo A. Ciceron, 08/24 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2055.pdf,Ordinance No. 2020-2055.pdf,ordinance_sb_10_2020-2055,sb_10_2020-08-24,,
ordinance,active,,2020-2054,"Ordinance Approving the Supplemental Budget No. 2 of Barangay Batong Malake, Los Baños, Laguna in the Amount of One Million Pesos (php 1,000,000.00) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,07/29 /2020)",2020-07-29,sb_10,"Hon. Geronimo A. Ciceron, 07/29 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2054.pdf,Ordinance No. 2020-2054.pdf,ordinance_sb_10_2020-2054,sb_10_2020-07-29,,
ordinance,active,,2020-2050,"Ordinance Approving the Supplemental Budget No. 3 of Barangay Tadlac, Los Baños, Laguna in the Amount of Three Hundred Thirty-five Thousand Pesos Only (PHP 335,000.00) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,07/06 /2020)",2020-07-06,sb_10,"Hon. Geronimo A. Ciceron, 07/06 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2050.pdf,Ordinance No. 2020-2050.pdf,ordinance_sb_10_2020-2050,sb_10_2020-07-06,"concio-dexter-a,dizon-mark-lester-b,kalaw-antonio-l",
ordinance,active,,2020-2051,"Ordinance Approving the Supplemental Budget No. 3 of Barangay Bambang, Los Baños, Laguna in the Amount of One Million Seven Hundred Thousand Pesos Only (PHP 1,700,000.00) for Fiscal Year 2020. (AUTHOR: HON. GERONIMO A. CICERON,07/06 /2020)",2020-07-06,sb_10,"Hon. Geronimo A. Ciceron, 07/06 /2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2051.pdf,Ordinance No. 2020-2051.pdf,ordinance_sb_10_2020-2051,sb_10_2020-07-06,"concio-dexter-a,dizon-mark-lester-b,kalaw-antonio-l",
